"Fecha.de.la.actividad","Tipo.de.actividad","Tiempo.transcurrido","Distancia","Ritmo.cardiaco.máximo","Esfuerzo.Relativo","Equipamiento.de.la.actividad","Tiempo.en.movimiento","Velocidad.máxima","Velocidad.promedio","Desnivel.positivo","Pendiente.máxima","Pendiente.promedio","Cadencia.máx.","Cadencia.promedio","Ritmo.cardiaco.promedio","Vatios.máx.","Vatios.promedio","Calorías"
2021-10-22,"Entrenamiento con pesas",2406,0,139,5,"",2406,0,0,0,0,0,NA,NA,97,NA,NA,134
2021-10-22,"Entrenamiento con pesas",1913,0,118,3,"",1913,0,0,0,0,0,NA,NA,88,NA,NA,86
2021-10-23,"Bicicleta",10240,85.74,166,109,"Giant TCR Composite 2",10123,72.216561126709,30.4944694519043,704,40,0.0041983188129961,NA,NA,143,NA,161.37419128418,1211
2021-10-24,"Bicicleta",10609,82.58,159,62,"Giant TCR Composite 2",10305,71.409375,28.8488101959229,663,16.474681854248,-0.0004843730421271,NA,NA,134,NA,145.814300537109,1044
2021-10-25,"Entrenamiento con pesas",2421,0,129,4,"",2421,0,0,0,0,0,NA,NA,85,NA,NA,100
2021-10-25,"Entrenamiento con pesas",1631,0,118,2,"",1631,0,0,0,0,0,NA,NA,74,NA,NA,46
2021-10-26,"Entrenamiento con pesas",2302,0,124,4,"",2302,0,0,0,0,0,NA,NA,93,NA,NA,117
2021-10-26,"Entrenamiento con pesas",1940,0,131,4,"",1940,0,0,0,0,0,NA,NA,100,NA,NA,115
2021-10-27,"Entrenamiento con pesas",2563,0,128,4,"",2563,0,0,0,0,0,NA,NA,87,NA,NA,113
2021-10-27,"Bicicleta virtual",2401,23.45,161,19,"Giant TCR Composite 2",2401,39.3600002288818,35.1681632995605,0,0,0,91,81.2319869995117,136,NA,NA,308
2021-10-28,"Entrenamiento con pesas",2288,0,132,5,"",2288,0,0,0,0,0,NA,NA,97,NA,NA,131
2021-10-28,"Bicicleta virtual",2400,22.47,153,13,"Giant TCR Composite 2",2400,38.4300006866455,33.7176280975342,0,0,0,93,82.3087463378906,130,NA,NA,290
2021-10-29,"Entrenamiento con pesas",2450,0,127,4,"",2450,0,0,0,0,0,NA,NA,90,NA,NA,118
2021-10-29,"Entrenamiento con pesas",1423,0,137,2,"",1423,0,0,0,0,0,NA,NA,94,NA,NA,79
2021-10-30,"Bicicleta",9958,82.28,167,125,"Giant TCR Composite 2",9769,71.519059753418,30.3230003356934,667,16.6190490722656,0.0126390540972352,94,80.7295327803668,146,NA,164.065368652344,1244
2021-10-31,"Bicicleta virtual",4800,40,162,27,"Orbea Onix",4800,41.039998626709,30.0066764831543,0,0,0,91,79.1920852661133,128,NA,NA,520
2021-11-01,"Bicicleta virtual",2401,22.86,145,9,"Orbea Onix",2401,43.8545448303223,34.2755687713623,0,0,0,89,82.803337097168,124,NA,NA,269
2021-11-01,"Entrenamiento con pesas",2148,0,137,4,"",2148,0,0,0,0,0,NA,NA,98,NA,NA,126
2021-11-02,"Entrenamiento con pesas",2545,0,128,5,"",2545,0,0,0,0,0,NA,NA,92,NA,NA,132
2021-11-02,"Entrenamiento con pesas",1873,0,145,3,"",1873,0,0,0,0,0,NA,NA,95,NA,NA,107
2021-11-03,"Entrenamiento con pesas",2394,0,124,4,"",2394,0,0,0,0,0,NA,NA,92,NA,NA,124
2021-11-03,"Bicicleta virtual",2400,23.51,162,22,"Orbea Onix",2400,40.0799995422363,35.2762516021729,0,0,0,87,82.1431579589844,137,NA,NA,324
2021-11-04,"Entrenamiento con pesas",2743,0,128,4,"",2743,0,0,0,0,0,NA,NA,88,NA,NA,124
2021-11-04,"Entrenamiento con pesas",1969,0,135,4,"",1969,0,0,0,0,0,NA,NA,100,NA,NA,124
2021-11-05,"Entrenamiento con pesas",2259,0,158,6,"",2259,0,0,0,0,0,NA,NA,112,NA,NA,180
2021-11-05,"Entrenamiento con pesas",2475,0,133,4,"",2475,0,0,0,0,0,NA,NA,92,NA,NA,132
2021-11-06,"Bicicleta",11455,100.2,166,153,"Canyon Aeroad",11455,75.636563873291,31.4926254272461,992,13.113410949707,-0.0121747143566608,101,77.9462432861328,147,NA,192.438781738281,1356
2021-11-07,"Bicicleta",12151,90.38,170,86,"Canyon Aeroad",9910,71.645622253418,32.8338878631592,696,14.1960783004761,-0.0101787615567445,100,82.0180969238281,134,NA,182.09455871582,1103
2021-11-08,"Entrenamiento con pesas",2586,0,139,5,"",2586,0,0,0,0,0,NA,NA,93,NA,NA,136
2021-11-09,"Entrenamiento con pesas",2382,0,133,5,"",2382,0,0,0,0,0,NA,NA,104,NA,NA,157
2021-11-09,"Bicicleta virtual",3607,30.46,165,34,"Orbea Onix",3607,89.337654876709,30.409321975708,683,19.6560325622559,-0.0045949164777994,NA,NA,140,NA,224.592742919922,775
2021-11-10,"Entrenamiento con pesas",2443,0,142,6,"",2443,0,0,0,0,0,NA,NA,106,NA,NA,168
2021-11-10,"Entrenamiento con pesas",1695,0,138,3,"",1695,0,0,0,0,0,NA,NA,89,NA,NA,85
2021-11-11,"Entrenamiento con pesas",2441,0,145,6,"",2441,0,0,0,0,0,NA,NA,106,NA,NA,176
2021-11-11,"Bicicleta virtual",2401,23.2,152,11,"Orbea Onix",2401,44.8920009613037,34.7961799621582,0,0,0,89,80.5089569091797,129,NA,NA,291
2021-11-12,"Entrenamiento con pesas",2612,0,136,4,"",2612,0,0,0,0,0,NA,NA,89,NA,NA,125
2021-11-12,"Entrenamiento con pesas",1391,0,128,3,"",1391,0,0,0,0,0,NA,NA,101,NA,NA,91
2021-11-13,"Bicicleta",13743,94.51,173,84,"Canyon Aeroad",10625,72.849373626709,32.022114944458,914,11.8553276062012,0.0019046178786084,101,82.3018951416016,133,NA,182.281692504883,1245
2021-11-14,"Bicicleta",17427,134.01,164,110,"Canyon Aeroad",15015,61.250626373291,32.1310031890869,1055,12.617657661438,-0.0037309795152395,101,79.5635986328125,136,NA,178.50749206543,1534
2021-11-15,"Entrenamiento con pesas",2356,0,133,4,"",2356,0,0,0,0,0,NA,NA,92,NA,NA,117
2021-11-15,"Entrenamiento con pesas",1988,0,140,4,"",1988,0,0,0,0,0,NA,NA,100,NA,NA,125
2021-11-16,"Entrenamiento con pesas",2462,0,128,4,"",2462,0,0,0,0,0,NA,NA,91,NA,NA,124
2021-11-16,"Bicicleta virtual",2436,23.28,150,11,"Orbea Onix",2436,43.1672710418701,34.4036590576172,0,0,0,86,79.4433517456055,128,NA,NA,285
2021-11-17,"Entrenamiento con pesas",2405,0,140,5,"",2405,0,0,0,0,0,NA,NA,101,NA,NA,152
2021-11-17,"Entrenamiento con pesas",1910,0,122,3,"",1910,0,0,0,0,0,NA,NA,88,NA,NA,87
2021-11-17,"Entrenamiento",7097,1.4,158,7,"",2033,12.5580004692078,2.48771860599518,0,26.63112449646,0.170831710100174,NA,NA,124,NA,NA,703
2021-11-18,"Entrenamiento con pesas",2493,0,120,4,"",2493,0,0,0,0,0,NA,NA,89,NA,NA,115
2021-11-18,"Bicicleta virtual",2401,22.21,150,12,"Orbea Onix",2401,40.860001373291,33.3104198455811,0,0,0,87,83.690544128418,127,NA,NA,283
2021-11-19,"Entrenamiento con pesas",2226,0,145,5,"",2226,0,0,0,0,0,NA,NA,98,NA,NA,134
2021-11-19,"Bicicleta virtual",2401,21.32,148,11,"Orbea Onix",2401,37.8599990844727,31.9697101593018,0,0,0,90,84.9496078491211,129,NA,NA,289
2021-11-20,"Bicicleta",9299,82.63,176,129,"Canyon Aeroad",9299,71.834065246582,31.9911506652832,850,13.3708591461182,-0.0256550274789333,111,80.0091247558594,148,NA,191.427352905273,1106
2021-11-21,"Bicicleta",16574,132.4,172,138,"Canyon Aeroad",14410,62.071875,33.0767234802246,1258,9.39595413208008,0.0021148140076547,98,81.0781631469727,138,NA,196.100631713867,1571
2021-11-22,"Entrenamiento con pesas",2695,0,124,4,"",2695,0,0,0,0,0,NA,NA,87,NA,NA,120
2021-11-23,"Entrenamiento con pesas",2530,0,127,4,"",2530,0,0,0,0,0,NA,NA,90,NA,NA,127
2021-11-23,"Entrenamiento con pesas",1998,0,134,4,"",1998,0,0,0,0,0,NA,NA,97,NA,NA,118
2021-11-24,"Entrenamiento con pesas",2666,0,121,4,"",2666,0,0,0,0,0,NA,NA,83,NA,NA,100
2021-11-24,"Bicicleta virtual",2401,21.11,130,6,"Orbea Onix",2401,36.4680004119873,31.6616603851318,0,0,0,84,80.0283889770508,112,NA,NA,213
2021-11-25,"Entrenamiento con pesas",2428,0,142,6,"",2428,0,0,0,0,0,NA,NA,108,NA,NA,181
2021-11-25,"Entrenamiento con pesas",1952,0,147,5,"",1952,0,0,0,0,0,NA,NA,111,NA,NA,160
2021-11-26,"Entrenamiento con pesas",2652,0,141,6,"",2652,0,0,0,0,0,NA,NA,102,NA,NA,175
2021-11-26,"Entrenamiento con pesas",1526,0,148,4,"",1526,0,0,0,0,0,NA,NA,107,NA,NA,119
2021-11-27,"Bicicleta",11281,87.45,172,121,"Canyon Aeroad",9436,73.216756439209,33.3644794464111,950,40,-0.0134931709617376,102,84.0847930908203,145,NA,210.866973876953,1179
2021-11-28,"Bicicleta",16599,127.61,170,NA,"Canyon Aeroad",13484,69.2568717956543,34.0696678161621,951.714538574219,10.0633907318115,-0.0058772899210453,NA,NA,140,NA,210.711700439453,3167
2021-11-29,"Entrenamiento con pesas",2658,0,134,5,"",2658,0,0,0,0,0,NA,NA,98,NA,NA,154
2021-11-29,"Entrenamiento con pesas",1827,0,126,3,"",1827,0,0,0,0,0,NA,NA,86,NA,NA,81
2021-11-30,"Entrenamiento con pesas",2458,0,136,6,"",2458,0,0,0,0,0,NA,NA,106,NA,NA,170
2021-11-30,"Bicicleta virtual",2405,21.33,145,9,"Orbea Onix",2405,39.060001373291,31.9321815490723,0,0,0,84,79.2584381103516,123,NA,NA,264
2021-12-01,"Entrenamiento con pesas",2697,0,140,5,"",2697,0,0,0,0,0,NA,NA,94,NA,NA,145
2021-12-01,"Bicicleta virtual",2401,21.83,147,10,"Orbea Onix",2401,38.8800006866455,32.7347946166992,0,0,0,85,80.3240280151367,128,NA,NA,281
2021-12-02,"Entrenamiento con pesas",2438,0,131,5,"",2438,0,0,0,0,0,NA,NA,98,NA,NA,139
2021-12-02,"Bicicleta virtual",2400,21.76,141,8,"Orbea Onix",2400,36.9599990844727,32.6506187438965,0,0,0,87,80.882080078125,125,NA,NA,269
2021-12-03,"Entrenamiento con pesas",2515,0,123,5,"",2515,0,0,0,0,0,NA,NA,93,NA,NA,126
2021-12-03,"Entrenamiento con pesas",1632,0,123,2,"",1632,0,0,0,0,0,NA,NA,82,NA,NA,62
2021-12-04,"Bicicleta",12631,108.31,169,140,"Canyon Aeroad",11120,67.139998626709,35.0655578613281,985,29.4970779418945,0.0155105050653219,NA,NA,144,NA,237.691635131836,265
2021-12-05,"Bicicleta",14601,115.44,163,102,"Canyon Aeroad",12563,78.076407623291,33.0810150146484,825,35.8568687438965,-0.0013859376776963,105,83.4209823608398,137,NA,196.203964233398,2765
2021-12-06,"Entrenamiento con pesas",2499,0,148,6,"",2499,0,0,0,0,0,NA,NA,104,NA,NA,168
2021-12-06,"Entrenamiento con pesas",2000,0,141,4,"",2000,0,0,0,0,0,NA,NA,103,NA,NA,130
2021-12-07,"Entrenamiento con pesas",2539,0,158,5,"",2539,0,0,0,0,0,NA,NA,93,NA,NA,127
2021-12-07,"Bicicleta virtual",2400,21.35,133,8,"Orbea Onix",2400,35.7784606933594,32.0346015930176,0,0,0,84,80.1312484741211,120,NA,NA,263
2021-12-08,"Entrenamiento con pesas",2472,0,119,4,"",2472,0,0,0,0,0,NA,NA,91,NA,NA,118
2021-12-08,"Bicicleta virtual",2422,21.62,140,8,"Orbea Onix",2422,38.789998626709,32.1386936187744,0,0,0,84,80.255989074707,121,NA,NA,267
2021-12-09,"Entrenamiento con pesas",2579,0,135,5,"",2579,0,0,0,0,0,NA,NA,94,NA,NA,137
2021-12-09,"Bicicleta virtual",2401,21.39,143,10,"Orbea Onix",2401,37.0200016021729,32.0701389312744,0,0,0,86,80.6177597045898,126,NA,NA,292
2021-12-10,"Entrenamiento con pesas",2492,0,128,4,"",2492,0,0,0,0,0,NA,NA,92,NA,NA,121
2021-12-10,"Entrenamiento con pesas",1999,0,155,5,"",1999,0,0,0,0,0,NA,NA,108,NA,NA,150
2021-12-11,"Bicicleta",11171,90.27,170,119,"Canyon Aeroad",9775,72.45,33.2467918395996,915,17.8848934173584,-0.0248132292181253,102,82.3478698730469,142,NA,201.318359375,2208
2021-12-12,"Bicicleta",7276,57.78,160,68,"Canyon Aeroad",7276,63.779061126709,28.5911893844604,808,14.3082399368286,0.464472651481628,97,78.6035232543945,141,NA,209.177017211914,1697
2021-12-13,"Entrenamiento con pesas",2518,0,145,5,"",2518,0,0,0,0,0,NA,NA,100,NA,NA,174
2021-12-13,"Entrenamiento con pesas",1542,0,142,3,"",1542,0,0,0,0,0,NA,NA,97,NA,NA,100
2021-12-14,"Entrenamiento con pesas",2416,0,163,5,"",2416,0,0,0,0,0,NA,NA,101,NA,NA,160
2021-12-14,"Bicicleta virtual",2401,21.51,138,8,"Orbea Onix",2401,36.5700016021729,32.2589836120605,0,0,0,84,80.4052505493164,122,NA,NA,297
2021-12-15,"Entrenamiento con pesas",2628,0,128,5,"",2628,0,0,0,0,0,NA,NA,92,NA,NA,143
2021-12-15,"Bicicleta virtual",2403,21.67,138,8,"Orbea Onix",2403,36.4153861999512,32.4717304229736,0,0,0,85,81.3263702392578,122,NA,NA,297
2021-12-16,"Entrenamiento con pesas",2340,0,155,6,"",2340,0,0,0,0,0,NA,NA,106,NA,NA,177
2021-12-16,"Bicicleta virtual",2409,21.33,144,9,"Orbea Onix",2409,35.8338455200195,31.888171005249,0,0,0,89,80.0971374511719,125,NA,NA,315
2021-12-17,"Entrenamiento con pesas",2511,0,114,3,"",2511,0,0,0,0,0,NA,NA,79,NA,NA,90
2021-12-17,"Entrenamiento con pesas",1757,0,112,2,"",1757,0,0,0,0,0,NA,NA,74,NA,NA,55
2021-12-18,"Bicicleta",11156,94.66,166,124,"Canyon Aeroad",11156,62.814372253418,30.5463832855225,946,20.5275859832764,0.0095077268779277,106,78.9953689575195,144,NA,207.871276855469,2587
2021-12-19,"Bicicleta",17005,138.18,165,123,"Canyon Aeroad",14696,68.804997253418,33.8503841400146,1450,13.9683313369751,0.0169338211417198,106,82.4752731323242,136,NA,186.323822021484,3101
2021-12-20,"Entrenamiento con pesas",2479,0,134,4,"",2479,0,0,0,0,0,NA,NA,91,NA,NA,134
2021-12-20,"Entrenamiento con pesas",2112,0,157,6,"",2112,0,0,0,0,0,NA,NA,111,NA,NA,195
2021-12-20,"Entrenamiento",3536,1.11,161,7,"",1622,13.6079956054687,2.48124761581421,0,12.9626388549805,-0.0357768200337886,NA,NA,130,NA,NA,473
2021-12-21,"Entrenamiento con pesas",2611,0,131,5,"",2611,0,0,0,0,0,NA,NA,94,NA,NA,159
2021-12-21,"Bicicleta virtual",2400,20.32,128,7,"Orbea Onix",2400,34.4571418762207,30.4923889160156,0,0,0,83,77.2008361816406,116,NA,NA,274
2021-12-22,"Entrenamiento con pesas",2489,0,132,4,"",2489,0,0,0,0,0,NA,NA,92,NA,NA,140
2021-12-22,"Bicicleta virtual",2400,20.87,136,8,"Orbea Onix",2400,35.5885723114014,31.31608543396,0,0,0,84,79.2702560424805,121,NA,NA,295
2021-12-23,"Entrenamiento con pesas",2664,0,126,4,"",2664,0,0,0,0,0,NA,NA,89,NA,NA,142
2021-12-23,"Entrenamiento con pesas",1637,0,127,3,"",1637,0,0,0,0,0,NA,NA,100,NA,NA,122
2021-12-24,"Bicicleta virtual",4206,32.49,163,64,"Orbea Onix",4206,77.227033996582,27.8152799606323,1062,15.5275030136108,-0.262173861265182,91,83.413330078125,147,NA,252.055877685547,1014
2021-12-25,"Bicicleta virtual",4820,42.32,167,30,"Orbea Onix",4820,44.9279983520508,31.6111232757568,0,0,0,103,78.3186721801758,130,NA,185.078628540039,1006
2021-12-26,"Bicicleta virtual",4808,43.2,163,28,"Orbea Onix",4808,48.8160015106201,32.3474475860596,0,0,0,105,78.8510208129883,128,NA,187.79638671875,1016
2021-12-27,"Entrenamiento con pesas",2252,0,135,5,"",2252,0,0,0,0,0,NA,NA,98,NA,NA,164
2021-12-27,"Entrenamiento con pesas",1989,0,157,5,"",1989,0,0,0,0,0,NA,NA,106,NA,NA,182
2021-12-28,"Entrenamiento con pesas",2592,0,146,5,"",2592,0,0,0,0,0,NA,NA,99,NA,NA,193
2021-12-28,"Bicicleta virtual",2700,25.38,138,8,"Orbea Onix",2700,39.8160015106201,33.8437614440918,0,0,0,90,82.4579162597656,120,NA,181.667037963867,555
2021-12-29,"Entrenamiento con pesas",2433,0,134,5,"",2433,0,0,0,0,0,NA,NA,96,NA,NA,173
2021-12-29,"Bicicleta virtual",2401,22.26,138,7,"Orbea Onix",2401,40.0319995880127,33.3882373809814,0,0,0,91,82.5991668701172,117,NA,177.124954223633,484
2021-12-30,"Entrenamiento con pesas",2727,0,128,4,"",2727,0,0,0,0,0,NA,NA,85,NA,NA,153
2021-12-30,"Entrenamiento con pesas",1829,0,143,4,"",1829,0,0,0,0,0,NA,NA,99,NA,NA,153
2021-12-31,"Bicicleta",12539,100.13,167,130,"Canyon Aeroad",12428,69.811873626709,29.0056056976318,1165,16.6325454711914,-0.0171770304441452,107,80.3698806762695,142,NA,198.129760742188,2760
2022-01-01,"Bicicleta",6721,57.2,157,45,"Canyon Aeroad",6668,64.015315246582,30.8851776123047,503,10.3628454208374,-0.017480619251728,96,78.5304412841797,137,NA,194.766494750977,1459
2022-01-02,"Bicicleta",16227,125.5,170,95,"Canyon Aeroad",13496,69.01875,33.4767597198486,990,22.0087184906006,-0.0031872342806309,101,81.4150848388672,133,NA,183.951019287109,2812
2022-01-03,"Entrenamiento con pesas",2650,0,134,6,"",2650,0,0,0,0,0,NA,NA,103,NA,NA,245
2022-01-03,"Entrenamiento con pesas",1983,0,149,5,"",1983,0,0,0,0,0,NA,NA,110,NA,NA,222
2022-01-04,"Entrenamiento con pesas",2406,0,152,5,"",2406,0,0,0,0,0,NA,NA,101,NA,NA,211
2022-01-04,"Entrenamiento con pesas",1612,0,126,2,"",1612,0,0,0,0,0,NA,NA,89,NA,NA,111
2022-01-05,"Entrenamiento con pesas",2479,0,125,5,"",2479,0,0,0,0,0,NA,NA,96,NA,NA,203
2022-01-05,"Bicicleta virtual",4800,40.85,165,30,"Orbea Onix",4800,43.4999988555908,30.6439487457275,0,0,0,96,76.1041641235352,130,NA,NA,759
2022-01-06,"Bicicleta virtual",2401,21.38,144,9,"Orbea Onix",2401,35.8061531066895,32.065442276001,0,0,0,84,79.4069137573242,125,NA,NA,393
2022-01-07,"Entrenamiento con pesas",2318,0,140,5,"",2318,0,0,0,0,0,NA,NA,102,NA,NA,207
2022-01-07,"Entrenamiento con pesas",1596,0,138,3,"",1596,0,0,0,0,0,NA,NA,99,NA,NA,150
2022-01-08,"Bicicleta",10071,88.33,167,110,"Canyon Aeroad",10071,84.009375,31.5746520996094,691,10.9491949081421,0,105,79.0136871337891,144,NA,205.797134399414,2312
2022-01-09,"Bicicleta",14858,97.09,167,106,"Canyon Aeroad",10928,71.935311126709,31.9839408874512,904,33.7468376159668,0.0214236229658126,102,80.5600357055664,138,NA,202.071105957031,2475
2022-01-10,"Entrenamiento con pesas",2422,0,150,7,"",2422,0,0,0,0,0,NA,NA,117,NA,NA,320
2022-01-10,"Entrenamiento con pesas",1922,0,131,3,"",1922,0,0,0,0,0,NA,NA,93,NA,NA,145
2022-01-11,"Entrenamiento con pesas",2528,0,133,4,"",2528,0,0,0,0,0,NA,NA,87,NA,NA,162
2022-01-11,"Bicicleta virtual",2400,21.67,146,9,"Orbea Onix",2400,38.9999988555908,32.5051357269287,0,0,0,85,80.7540740966797,122,NA,NA,388
2022-01-12,"Entrenamiento con pesas",2473,0,126,4,"",2473,0,0,0,0,0,NA,NA,91,NA,NA,176
2022-01-12,"Bicicleta virtual",2400,21.76,141,8,"Orbea Onix",2400,38.7299995422363,32.6478000640869,0,0,0,86,80.9775009155273,120,NA,NA,375
2022-01-13,"Entrenamiento con pesas",2522,0,129,4,"",2522,0,0,0,0,0,NA,NA,89,NA,NA,175
2022-01-13,"Bicicleta virtual",2400,21.88,150,11,"Orbea Onix",2400,41.9700016021729,32.8265991210938,0,0,0,87,79.3498764038086,128,NA,NA,438
2022-01-14,"Entrenamiento con pesas",2584,0,132,5,"",2584,0,0,0,0,0,NA,NA,97,NA,NA,224
2022-01-14,"Entrenamiento con pesas",2287,0,133,5,"",2287,0,0,0,0,0,NA,NA,98,NA,NA,204
2022-01-15,"Bicicleta",12405,100.08,172,128,"Canyon Aeroad",11122,69.075,32.3965942382813,1003,11.888463973999,-0.0093918088823556,102,81.9345855712891,142,NA,202.380783081055,2522
2022-01-16,"Bicicleta",10208,86.48,165,83,"Canyon Aeroad",10179,70.020002746582,30.5873863220215,806,16.5407524108887,0.0002312658471055,102,77.8864440917969,139,NA,193.160034179688,2210
2022-01-17,"Entrenamiento con pesas",2573,0,171,5,"",2573,0,0,0,0,0,NA,NA,90,NA,NA,196
2022-01-17,"Entrenamiento con pesas",1721,0,139,3,"",1721,0,0,0,0,0,NA,NA,94,NA,NA,149
2022-01-18,"Entrenamiento con pesas",2378,0,131,5,"",2378,0,0,0,0,0,NA,NA,99,NA,NA,221
2022-01-18,"Bicicleta virtual",2400,21.51,144,10,"Orbea Onix",2400,36.6000011444092,32.2686000823975,0,0,0,84,80.5625,128,NA,NA,445
2022-01-19,"Entrenamiento con pesas",2596,0,122,4,"",2596,0,0,0,0,0,NA,NA,83,NA,NA,152
2022-01-19,"Bicicleta virtual",2424,21.51,142,8,"Orbea Onix",2424,36.3323089599609,31.9536838531494,0,0,0,84,80.662956237793,123,NA,NA,410
2022-01-19,"Entrenamiento",3272,1.26,147,7,"",1954,8.4719970703125,2.32804305553436,0,16.3553142547607,-0.0158286336809396,NA,NA,124,NA,NA,530
2022-01-20,"Entrenamiento con pesas",2333,0,136,6,"",2333,0,0,0,0,0,NA,NA,111,NA,NA,287
2022-01-20,"Bicicleta virtual",2400,20.96,136,8,"Orbea Onix",2400,36.1309089660645,31.4441551208496,0,0,0,83,79.0602493286133,122,NA,NA,407
2022-01-20,"Entrenamiento",3488,0.87,160,4,"",1092,12.5948596000671,2.86658256053925,16,20.510814666748,-0.13800698518753,NA,NA,122,NA,NA,520
2022-01-21,"Entrenamiento con pesas",2508,0,134,4,"",2508,0,0,0,0,0,NA,NA,86,NA,NA,167
2022-01-21,"Entrenamiento con pesas",1559,0,147,2,"",1559,0,0,0,0,0,NA,NA,88,NA,NA,116
2022-01-22,"Bicicleta",10782,90.02,167,134,"Canyon Aeroad",10782,65.570622253418,30.0589233398438,976,15.8593349456787,0.0055539216846227,104,79.5176620483398,146,NA,201.856796264648,2434
2022-01-23,"Bicicleta",16981,125.07,169,131,"Canyon Aeroad",14001,67.038752746582,32.1587677001953,1450,20.1649532318115,0.0041576544754207,107,81.5546569824219,138,NA,193.203582763672,3051
2022-01-24,"Entrenamiento con pesas",2391,0,121,4,"",2391,0,0,0,0,0,NA,NA,89,NA,NA,184
2022-01-24,"Entrenamiento con pesas",2030,0,110,3,"",2030,0,0,0,0,0,NA,NA,82,NA,NA,127
2022-01-25,"Entrenamiento con pesas",2605,0,136,5,"",2605,0,0,0,0,0,NA,NA,96,NA,NA,239
2022-01-25,"Bicicleta virtual",2416,20.84,133,7,"Orbea Onix",2416,35.1599990844727,31.0517887115479,0,0,0,83,78.7970199584961,117,NA,NA,393
2022-01-26,"Entrenamiento con pesas",2424,0,143,4,"",2424,0,0,0,0,0,NA,NA,94,NA,NA,207
2022-01-26,"Bicicleta virtual",2401,20.88,142,19,"Orbea Onix",2401,36.5099990844727,31.3063247680664,0,0,0,85,79.1636810302734,124,NA,NA,436
2022-01-27,"Entrenamiento con pesas",2374,0,130,4,"",2374,0,0,0,0,0,NA,NA,92,NA,NA,195
2022-01-27,"Bicicleta virtual",2416,20.98,138,7,"Orbea Onix",2416,36.4430786132812,31.2743579864502,0,0,0,83,78.8178787231445,119,NA,NA,407
2022-01-28,"Entrenamiento con pesas",2413,0,135,6,"",2413,0,0,0,0,0,NA,NA,104,NA,NA,258
2022-01-28,"Entrenamiento con pesas",1894,0,136,3,"",1894,0,0,0,0,0,NA,NA,95,NA,NA,171
2022-01-28,"Entrenamiento",6889,1.93,162,12,"",3341,5.76000351905823,2.08335585594177,0,23.6814098358154,-0.0724099352955818,NA,NA,127,NA,NA,1094
2022-01-29,"Bicicleta",10099,84.11,166,99,"Canyon Aeroad",9978,69.704997253418,30.3469127655029,930,14.9914960861206,0.0064200041815638,102,78.5223083496094,142,NA,199.027801513672,2224
2022-01-30,"Bicicleta",9339,80.6,170,65,"Canyon Aeroad",8060,63.5759994506836,36.0019638061523,476.399993896484,10.3773584365845,0.0141431484371423,110,85.1857299804688,136,NA,194.680419921875,1846
2022-01-31,"Entrenamiento con pesas",2590,0,116,3,"",2590,0,0,0,0,0,NA,NA,80,NA,NA,156
2022-01-31,"Entrenamiento con pesas",1617,0,144,3,"",1617,0,0,0,0,0,NA,NA,91,NA,NA,145
2022-02-01,"Entrenamiento con pesas",2404,0,132,4,"",2404,0,0,0,0,0,NA,NA,89,NA,NA,186
2022-02-01,"Entrenamiento con pesas",1885,0,147,4,"",1885,0,0,0,0,0,NA,NA,106,NA,NA,224
2022-02-01,"Bicicleta virtual",2400,20.52,139,8,"Orbea Onix",2400,36.7499988555908,30.7837051391602,0,0,0,85,77.8440399169922,123,NA,NA,437
2022-02-02,"Entrenamiento con pesas",2458,0,126,3,"",2458,0,0,0,0,0,NA,NA,82,NA,NA,160
2022-02-02,"Bicicleta virtual",2424,20.76,139,8,"Orbea Onix",2424,35.4085716247559,30.8319797515869,0,0,0,84,78.9104080200195,121,NA,NA,431
2022-02-03,"Entrenamiento con pesas",2355,0,135,5,"",2355,0,0,0,0,0,NA,NA,103,NA,NA,257
2022-02-03,"Bicicleta virtual",2407,20.75,135,7,"Orbea Onix",2407,35.4184627532959,31.0349315643311,0,0,0,83,77.8953018188477,118,NA,NA,410
2022-02-04,"Entrenamiento con pesas",2524,0,136,4,"",2524,0,0,0,0,0,NA,NA,85,NA,NA,177
2022-02-04,"Entrenamiento con pesas",1552,0,130,2,"",1552,0,0,0,0,0,NA,NA,84,NA,NA,108
2022-02-05,"Bicicleta",10200,84.81,170,123,"Canyon Aeroad",10111,72.835311126709,30.1979621887207,913,20.2653141021729,-0.0063668773509562,105,78.3511276245117,145,NA,203.806625366211,2305
2022-02-06,"Bicicleta",16751,134.58,169,128,"Canyon Aeroad",14834,70.554377746582,32.6619415283203,1293,16.2026958465576,-0.0062413653358817,108,80.0361251831055,136,NA,190.105438232422,3183
2022-02-07,"Entrenamiento con pesas",2415,0,117,4,"",2415,0,0,0,0,0,NA,NA,87,NA,NA,179
2022-02-07,"Entrenamiento con pesas",1949,0,140,5,"",1949,0,0,0,0,0,NA,NA,114,NA,NA,270
2022-02-08,"Entrenamiento con pesas",2569,0,134,4,"",2569,0,0,0,0,0,NA,NA,90,NA,NA,207
2022-02-08,"Entrenamiento con pesas",1649,0,132,3,"",1649,0,0,0,0,0,NA,NA,96,NA,NA,162
2022-02-09,"Entrenamiento con pesas",2354,0,147,4,"",2354,0,0,0,0,0,NA,NA,92,NA,NA,207
2022-02-09,"Bicicleta",8094,66.4,164,64,"Canyon Aeroad",7817,67.055623626709,30.5828235626221,668,13.7650575637817,0.0252984426915645,121,81.4313049316406,137,NA,188.954849243164,1665
